SalesOrderNumber,SalesOrderLineNumber,OrderDate,CalendarYear,CalendarMonth,CalendarDay,EnglishMonthName,FullName,Gender,MaritalStatus,BirthDate,Age,YearlyIncome,TotalChildren,DateFirstPurchase,TenureDays,City,EnglishCountryRegionName,SalesTerritoryGroup,EnglishProductName,Color,Class,ProductLine,OrderQuantity,SalesAmount,TaxAmt,Freight,TotalPaid,AgeGroup,TaxRate%
SO59407,1,2013-06-04,2013,6,4,June,Kari Smith,F,S,1980-11-08,44,50000.0,0,2011-08-13,661,Duesseldorf,Germany,Europe,"Mountain-200 Black, 38",Black,H ,M ,1,2294.99,183.5992,57.3748,2535.964,"(42.0, 45.0]",7.239818861781949
SO59407,2,2013-06-04,2013,6,4,June,Kari Smith,F,S,1980-11-08,44,50000.0,0,2011-08-13,661,Duesseldorf,Germany,Europe,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(42.0, 45.0]",7.239753355096119
SO59407,3,2013-06-04,2013,6,4,June,Kari Smith,F,S,1980-11-08,44,50000.0,0,2011-08-13,661,Duesseldorf,Germany,Europe,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(42.0, 45.0]",7.239786212519249
SO59407,4,2013-06-04,2013,6,4,June,Kari Smith,F,S,1980-11-08,44,50000.0,0,2011-08-13,661,Duesseldorf,Germany,Europe,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(42.0, 45.0]",7.239809642044278
SO59408,1,2013-06-04,2013,6,4,June,Erika Serrano,F,S,1982-03-09,43,20000.0,0,2012-06-16,353,Liverpool,United Kingdom,Europe,"Mountain-200 Black, 42",Black,H ,M ,1,2294.99,183.5992,57.3748,2535.964,"(42.0, 45.0]",7.239818861781949
SO59408,2,2013-06-04,2013,6,4,June,Erika Serrano,F,S,1982-03-09,43,20000.0,0,2012-06-16,353,Liverpool,United Kingdom,Europe,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(42.0, 45.0]",7.239819004524888
SO59408,3,2013-06-04,2013,6,4,June,Erika Serrano,F,S,1982-03-09,43,20000.0,0,2012-06-16,353,Liverpool,United Kingdom,Europe,Hydration Pack - 70 oz.,Silver,Unknown,S ,1,54.99,4.3992,1.3748,60.764,"(42.0, 45.0]",7.239813047198999
SO59409,1,2013-06-04,2013,6,4,June,Craig Jiménez,M,M,1962-07-05,63,130000.0,2,2011-01-28,858,Münster,Germany,Europe,"Mountain-200 Silver, 46",Silver,H ,M ,1,2319.99,185.5992,57.9998,2563.589,"(61.0, 65.0]",7.239818863320134
SO59409,2,2013-06-04,2013,6,4,June,Craig Jiménez,M,M,1962-07-05,63,130000.0,2,2011-01-28,858,Münster,Germany,Europe,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(61.0, 65.0]",7.239786212519249
SO59409,3,2013-06-04,2013,6,4,June,Craig Jiménez,M,M,1962-07-05,63,130000.0,2,2011-01-28,858,Münster,Germany,Europe,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(61.0, 65.0]",7.239753355096119
SO59409,4,2013-06-04,2013,6,4,June,Craig Jiménez,M,M,1962-07-05,63,130000.0,2,2011-01-28,858,Münster,Germany,Europe,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(61.0, 65.0]",7.239809642044278
SO59410,1,2013-06-04,2013,6,4,June,Brittney Hu,F,M,1975-01-02,50,40000.0,0,2011-08-23,651,Erlangen,Germany,Europe,"Mountain-200 Silver, 46",Silver,H ,M ,1,2319.99,185.5992,57.9998,2563.589,"(48.0, 51.0]",7.239818863320134
SO59410,2,2013-06-04,2013,6,4,June,Brittney Hu,F,M,1975-01-02,50,40000.0,0,2011-08-23,651,Erlangen,Germany,Europe,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(48.0, 51.0]",7.239819004524888
SO59410,3,2013-06-04,2013,6,4,June,Brittney Hu,F,M,1975-01-02,50,40000.0,0,2011-08-23,651,Erlangen,Germany,Europe,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(48.0, 51.0]",7.239809642044278
SO59411,1,2013-06-04,2013,6,4,June,Michele Hernandez,F,M,1967-12-24,57,40000.0,1,2013-06-04,0,Roubaix,France,Europe,"Road-250 Black, 48",Black,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(53.0, 57.0]",7.239818870449288
SO59411,2,2013-06-04,2013,6,4,June,Michele Hernandez,F,M,1967-12-24,57,40000.0,1,2013-06-04,0,Roubaix,France,Europe,HL Road Tire,NA,H ,R ,1,32.6,2.608,0.815,36.022999999999996,"(53.0, 57.0]",7.239819004524888
SO59411,3,2013-06-04,2013,6,4,June,Michele Hernandez,F,M,1967-12-24,57,40000.0,1,2013-06-04,0,Roubaix,France,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(53.0, 57.0]",7.2396759533689
SO59412,1,2013-06-04,2013,6,4,June,Kurt Lal,M,M,1956-10-16,68,30000.0,3,2013-06-04,0,Sunbury,Australia,Pacific,ML Road Tire,NA,M ,R ,1,24.99,1.9992,0.6248,27.613999999999997,"(65.0, 72.0]",7.239805895560224
SO59413,1,2013-06-04,2013,6,4,June,April Raje,F,M,1966-01-24,59,70000.0,5,2013-06-04,0,Rhodes,Australia,Pacific,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(57.0, 61.0]",7.239819004524888
SO59414,1,2013-06-04,2013,6,4,June,Theodore Gill,M,M,1946-10-18,78,40000.0,2,2013-06-04,0,Hervey Bay,Australia,Pacific,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(72.0, 109.0]",7.239753355096119
SO59414,2,2013-06-04,2013,6,4,June,Theodore Gill,M,M,1946-10-18,78,40000.0,2,2013-06-04,0,Hervey Bay,Australia,Pacific,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(72.0, 109.0]",7.2396759533689
SO59415,1,2013-06-04,2013,6,4,June,Ivan Sai,M,S,1976-01-17,49,70000.0,0,2013-05-26,9,Geelong,Australia,Pacific,ML Mountain Tire,NA,M ,M ,1,29.99,2.3992,0.7498,33.138999999999996,"(48.0, 51.0]",7.239808081112889
SO59415,2,2013-06-04,2013,6,4,June,Ivan Sai,M,S,1976-01-17,49,70000.0,0,2013-05-26,9,Geelong,Australia,Pacific,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(48.0, 51.0]",7.2396759533689
SO59415,3,2013-06-04,2013,6,4,June,Ivan Sai,M,S,1976-01-17,49,70000.0,0,2013-05-26,9,Geelong,Australia,Pacific,Bike Wash - Dissolver,NA,Unknown,S ,1,7.95,0.636,0.1988,8.7848,"(48.0, 51.0]",7.239777798014753
SO59416,1,2013-06-04,2013,6,4,June,Allison Bailey,F,S,1955-08-17,69,20000.0,2,2013-06-04,0,Goulburn,Australia,Pacific,"Women's Mountain Shorts, L",Black,Unknown,M ,1,69.99,5.5992,1.7498,77.33899999999998,"(65.0, 72.0]",7.239814323950402
SO59417,1,2013-06-04,2013,6,4,June,Devon Lal,M,M,1976-10-11,48,70000.0,5,2013-06-04,0,North Sydney,Australia,Pacific,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(45.0, 48.0]",7.239809642044278
SO59418,1,2013-06-04,2013,6,4,June,Larry Rubio,M,M,1983-05-25,42,80000.0,0,2013-06-04,0,Hobart,Australia,Pacific,"Long-Sleeve Logo Jersey, S",Multi,Unknown,S ,1,49.99,3.9992,1.2498,55.239000000000004,"(38.999, 42.0]",7.239812451347779
SO59419,1,2013-06-04,2013,6,4,June,Franklin Zheng,M,M,1957-01-06,68,20000.0,2,2012-10-21,226,Liverpool,United Kingdom,Europe,"Road-350-W Yellow, 42",Yellow,M ,R ,1,1700.99,136.0792,42.5248,1879.5939999999998,"(65.0, 72.0]",7.239818811934917
SO59419,2,2013-06-04,2013,6,4,June,Franklin Zheng,M,M,1957-01-06,68,20000.0,2,2012-10-21,226,Liverpool,United Kingdom,Europe,"Long-Sleeve Logo Jersey, S",Multi,Unknown,S ,1,49.99,3.9992,1.2498,55.239000000000004,"(65.0, 72.0]",7.239812451347779
SO59420,1,2013-06-04,2013,6,4,June,Sarah Williams,F,S,1972-10-06,52,120000.0,0,2013-06-04,0,San Gabriel,United States,North America,LL Road Tire,NA,L ,R ,1,21.49,1.7192,0.5373,23.746499999999997,"(51.0, 53.0]",7.239803760554188
SO59421,1,2013-06-04,2013,6,4,June,Ana Perry,F,M,1961-06-17,64,40000.0,2,2013-02-15,109,Royal Oak,Canada,North America,LL Road Tire,NA,L ,R ,1,21.49,1.7192,0.5373,23.746499999999997,"(61.0, 65.0]",7.239803760554188
SO59422,1,2013-06-04,2013,6,4,June,Ryan Thompson,M,M,1945-11-10,79,110000.0,2,2013-02-12,112,Oak Bay,Canada,North America,Touring Tire Tube,NA,Unknown,T ,1,4.99,0.3992,0.1248,5.514,"(72.0, 109.0]",7.239753355096119
SO59422,2,2013-06-04,2013,6,4,June,Ryan Thompson,M,M,1945-11-10,79,110000.0,2,2013-02-12,112,Oak Bay,Canada,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(72.0, 109.0]",7.239809642044278
SO59423,1,2013-06-04,2013,6,4,June,Mason Bendixen,M,S,1953-03-16,72,40000.0,2,2013-06-04,0,Corvallis,United States,North America,LL Road Tire,NA,L ,R ,1,21.49,1.7192,0.5373,23.746499999999997,"(65.0, 72.0]",7.239803760554188
SO59423,2,2013-06-04,2013,6,4,June,Mason Bendixen,M,S,1953-03-16,72,40000.0,2,2013-06-04,0,Corvallis,United States,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(65.0, 72.0]",7.2396759533689
SO59424,1,2013-06-04,2013,6,4,June,Henry Garcia,M,M,1966-07-16,59,70000.0,5,2013-01-29,126,Cliffside,Canada,North America,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(57.0, 61.0]",7.239736901791788
SO59424,2,2013-06-04,2013,6,4,June,Henry Garcia,M,M,1966-07-16,59,70000.0,5,2013-01-29,126,Cliffside,Canada,North America,HL Road Tire,NA,H ,R ,1,32.6,2.608,0.815,36.022999999999996,"(57.0, 61.0]",7.239819004524888
SO59424,3,2013-06-04,2013,6,4,June,Henry Garcia,M,M,1966-07-16,59,70000.0,5,2013-01-29,126,Cliffside,Canada,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(57.0, 61.0]",7.2396759533689
SO59425,1,2013-06-04,2013,6,4,June,Arianna Rivera,F,M,1953-08-12,71,60000.0,2,2013-06-04,0,Long Beach,United States,North America,HL Road Tire,NA,H ,R ,1,32.6,2.608,0.815,36.022999999999996,"(65.0, 72.0]",7.239819004524888
SO59425,2,2013-06-04,2013,6,4,June,Arianna Rivera,F,M,1953-08-12,71,60000.0,2,2013-06-04,0,Long Beach,United States,North America,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(65.0, 72.0]",7.239736901791788
SO59425,3,2013-06-04,2013,6,4,June,Arianna Rivera,F,M,1953-08-12,71,60000.0,2,2013-06-04,0,Long Beach,United States,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(65.0, 72.0]",7.239809642044278
SO59426,1,2013-06-04,2013,6,4,June,Edward Gonzales,M,M,1953-03-31,72,40000.0,2,2013-06-04,0,Lebanon,United States,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(65.0, 72.0]",7.239753355096119
SO59426,2,2013-06-04,2013,6,4,June,Edward Gonzales,M,M,1953-03-31,72,40000.0,2,2013-06-04,0,Lebanon,United States,North America,LL Mountain Tire,NA,L ,M ,1,24.99,1.9992,0.6248,27.613999999999997,"(65.0, 72.0]",7.239805895560224
SO59426,3,2013-06-04,2013,6,4,June,Edward Gonzales,M,M,1953-03-31,72,40000.0,2,2013-06-04,0,Lebanon,United States,North America,Bike Wash - Dissolver,NA,Unknown,S ,1,7.95,0.636,0.1988,8.7848,"(65.0, 72.0]",7.239777798014753
SO59427,1,2013-06-04,2013,6,4,June,Dalton Perez,M,M,1962-10-02,62,90000.0,2,2013-01-29,126,Haney,Canada,North America,LL Mountain Tire,NA,L ,M ,1,24.99,1.9992,0.6248,27.613999999999997,"(61.0, 65.0]",7.239805895560224
SO59427,2,2013-06-04,2013,6,4,June,Dalton Perez,M,M,1962-10-02,62,90000.0,2,2013-01-29,126,Haney,Canada,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(61.0, 65.0]",7.239753355096119
SO59427,3,2013-06-04,2013,6,4,June,Dalton Perez,M,M,1962-10-02,62,90000.0,2,2013-01-29,126,Haney,Canada,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(61.0, 65.0]",7.2396759533689
SO59428,1,2013-06-04,2013,6,4,June,José Hernandez,M,M,1949-08-24,75,60000.0,2,2013-03-01,95,Victoria,Canada,North America,ML Mountain Tire,NA,M ,M ,1,29.99,2.3992,0.7498,33.138999999999996,"(72.0, 109.0]",7.239808081112889
SO59428,2,2013-06-04,2013,6,4,June,José Hernandez,M,M,1949-08-24,75,60000.0,2,2013-03-01,95,Victoria,Canada,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(72.0, 109.0]",7.239753355096119
SO59428,3,2013-06-04,2013,6,4,June,José Hernandez,M,M,1949-08-24,75,60000.0,2,2013-03-01,95,Victoria,Canada,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(72.0, 109.0]",7.2396759533689
SO59429,1,2013-06-04,2013,6,4,June,Savannah Phillips,F,M,1954-12-29,70,60000.0,2,2013-06-04,0,Lincoln Acres,United States,North America,HL Road Tire,NA,H ,R ,1,32.6,2.608,0.815,36.022999999999996,"(65.0, 72.0]",7.239819004524888
SO59430,1,2013-06-04,2013,6,4,June,Miguel Powell,M,M,1976-03-20,49,40000.0,1,2013-06-04,0,Marysville,United States,North America,ML Mountain Tire,NA,M ,M ,1,29.99,2.3992,0.7498,33.138999999999996,"(48.0, 51.0]",7.239808081112889
SO59430,2,2013-06-04,2013,6,4,June,Miguel Powell,M,M,1976-03-20,49,40000.0,1,2013-06-04,0,Marysville,United States,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(48.0, 51.0]",7.2396759533689
SO59431,1,2013-06-04,2013,6,4,June,Logan Jones,M,M,1979-04-20,46,30000.0,2,2013-06-04,0,Concord,United States,North America,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(45.0, 48.0]",7.239786212519249
SO59432,1,2013-06-04,2013,6,4,June,Allison Torres,F,M,1983-08-16,41,40000.0,0,2013-06-04,0,Glendale,United States,North America,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(38.999, 42.0]",7.239786212519249
SO59432,2,2013-06-04,2013,6,4,June,Allison Torres,F,M,1983-08-16,41,40000.0,0,2013-06-04,0,Glendale,United States,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(38.999, 42.0]",7.239753355096119
SO59432,3,2013-06-04,2013,6,4,June,Allison Torres,F,M,1983-08-16,41,40000.0,0,2013-06-04,0,Glendale,United States,North America,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(38.999, 42.0]",7.239809642044278
SO59433,1,2013-06-04,2013,6,4,June,James Thomas,M,M,1984-04-24,41,40000.0,1,2013-06-04,0,San Carlos,United States,North America,"Women's Mountain Shorts, M",Black,Unknown,M ,1,69.99,5.5992,1.7498,77.33899999999998,"(38.999, 42.0]",7.239814323950402
SO59434,1,2013-06-04,2013,6,4,June,Wyatt Hayes,M,S,1948-08-09,77,60000.0,3,2013-06-04,0,El Cajon,United States,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(72.0, 109.0]",7.239753355096119
SO59435,1,2013-06-04,2013,6,4,June,Aaron Washington,M,M,1958-02-07,67,40000.0,4,2013-06-04,0,Metchosin,Canada,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(65.0, 72.0]",7.239753355096119
SO59436,1,2013-06-04,2013,6,4,June,Caleb Hill,M,M,1982-08-21,42,30000.0,0,2013-06-04,0,Everett,United States,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(38.999, 42.0]",7.239819004524888
SO59436,2,2013-06-04,2013,6,4,June,Caleb Hill,M,M,1982-08-21,42,30000.0,0,2013-06-04,0,Everett,United States,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(38.999, 42.0]",7.239809642044278
SO59437,1,2013-06-04,2013,6,4,June,Cedric Yuan,M,M,1940-08-14,84,30000.0,1,2013-06-04,0,York,United Kingdom,Europe,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(72.0, 109.0]",7.239753355096119
SO59437,2,2013-06-04,2013,6,4,June,Cedric Yuan,M,M,1940-08-14,84,30000.0,1,2013-06-04,0,York,United Kingdom,Europe,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(72.0, 109.0]",7.239819004524888
SO59437,3,2013-06-04,2013,6,4,June,Cedric Yuan,M,M,1940-08-14,84,30000.0,1,2013-06-04,0,York,United Kingdom,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(72.0, 109.0]",7.2396759533689
SO59438,1,2013-06-04,2013,6,4,June,Russell Anand,M,M,1972-05-25,53,40000.0,0,2013-06-04,0,Paris,France,Europe,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(51.0, 53.0]",7.239753355096119
SO59438,2,2013-06-04,2013,6,4,June,Russell Anand,M,M,1972-05-25,53,40000.0,0,2013-06-04,0,Paris,France,Europe,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(51.0, 53.0]",7.239819004524888
SO59439,1,2013-06-04,2013,6,4,June,Holly Perez,F,S,1985-09-29,39,20000.0,0,2013-05-10,25,London,United Kingdom,Europe,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(38.999, 42.0]",7.239736901791788
SO59439,2,2013-06-04,2013,6,4,June,Holly Perez,F,S,1985-09-29,39,20000.0,0,2013-05-10,25,London,United Kingdom,Europe,LL Road Tire,NA,L ,R ,1,21.49,1.7192,0.5373,23.746499999999997,"(38.999, 42.0]",7.239803760554188
SO59440,1,2013-06-04,2013,6,4,June,Haley Parker,F,S,1978-09-25,46,30000.0,0,2013-03-07,89,Warrington,United Kingdom,Europe,Touring Tire Tube,NA,Unknown,T ,1,4.99,0.3992,0.1248,5.514,"(45.0, 48.0]",7.239753355096119
SO59440,2,2013-06-04,2013,6,4,June,Haley Parker,F,S,1978-09-25,46,30000.0,0,2013-03-07,89,Warrington,United Kingdom,Europe,Touring Tire,NA,Unknown,T ,1,28.99,2.3192,0.7248,32.034,"(45.0, 48.0]",7.239807704314166
SO59440,3,2013-06-04,2013,6,4,June,Haley Parker,F,S,1978-09-25,46,30000.0,0,2013-03-07,89,Warrington,United Kingdom,Europe,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(45.0, 48.0]",7.239809642044278
SO59440,4,2013-06-04,2013,6,4,June,Haley Parker,F,S,1978-09-25,46,30000.0,0,2013-03-07,89,Warrington,United Kingdom,Europe,AWC Logo Cap,Multi,Unknown,S ,1,8.99,0.7192,0.2248,9.934000000000001,"(45.0, 48.0]",7.239782564928526
SO59441,1,2013-06-04,2013,6,4,June,Deanna Alvarez,F,S,1982-10-30,42,40000.0,2,2013-06-04,0,Bracknell,United Kingdom,Europe,Touring Tire Tube,NA,Unknown,T ,1,4.99,0.3992,0.1248,5.514,"(38.999, 42.0]",7.239753355096119
SO59441,2,2013-06-04,2013,6,4,June,Deanna Alvarez,F,S,1982-10-30,42,40000.0,2,2013-06-04,0,Bracknell,United Kingdom,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(38.999, 42.0]",7.2396759533689
SO59441,3,2013-06-04,2013,6,4,June,Deanna Alvarez,F,S,1982-10-30,42,40000.0,2,2013-06-04,0,Bracknell,United Kingdom,Europe,Bike Wash - Dissolver,NA,Unknown,S ,1,7.95,0.636,0.1988,8.7848,"(38.999, 42.0]",7.239777798014753
SO59442,1,2013-06-04,2013,6,4,June,Madison Walker,F,S,1977-05-25,48,10000.0,0,2013-02-09,115,Runcorn,United Kingdom,Europe,Touring Tire Tube,NA,Unknown,T ,1,4.99,0.3992,0.1248,5.514,"(45.0, 48.0]",7.239753355096119
SO59442,2,2013-06-04,2013,6,4,June,Madison Walker,F,S,1977-05-25,48,10000.0,0,2013-02-09,115,Runcorn,United Kingdom,Europe,Road Bottle Cage,NA,Unknown,R ,1,8.99,0.7192,0.2248,9.934000000000001,"(45.0, 48.0]",7.239782564928526
SO59442,3,2013-06-04,2013,6,4,June,Madison Walker,F,S,1977-05-25,48,10000.0,0,2013-02-09,115,Runcorn,United Kingdom,Europe,"Half-Finger Gloves, M",Black,Unknown,S ,1,24.49,1.9592,0.6123,27.0615,"(45.0, 48.0]",7.239805627921586
SO59442,4,2013-06-04,2013,6,4,June,Madison Walker,F,S,1977-05-25,48,10000.0,0,2013-02-09,115,Runcorn,United Kingdom,Europe,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(45.0, 48.0]",7.239753355096119
SO59443,1,2013-06-04,2013,6,4,June,Chloe Green,F,M,1969-05-22,56,60000.0,1,2013-06-04,0,Victoria,Canada,North America,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(53.0, 57.0]",7.239819004524888
SO59443,2,2013-06-04,2013,6,4,June,Chloe Green,F,M,1969-05-22,56,60000.0,1,2013-06-04,0,Victoria,Canada,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(53.0, 57.0]",7.2396759533689
SO59444,1,2013-06-04,2013,6,4,June,Nathaniel James,M,M,1971-04-21,54,40000.0,4,2013-06-04,0,National City,United States,North America,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(53.0, 57.0]",7.239819004524888
SO59444,2,2013-06-04,2013,6,4,June,Nathaniel James,M,M,1971-04-21,54,40000.0,4,2013-06-04,0,National City,United States,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(53.0, 57.0]",7.239753355096119
SO59444,3,2013-06-04,2013,6,4,June,Nathaniel James,M,M,1971-04-21,54,40000.0,4,2013-06-04,0,National City,United States,North America,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(53.0, 57.0]",7.239809642044278
SO59445,1,2013-06-04,2013,6,4,June,Michelle Stone,F,M,1940-11-09,84,100000.0,2,2013-06-04,0,Downey,United States,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(72.0, 109.0]",7.239819004524888
SO59445,2,2013-06-04,2013,6,4,June,Michelle Stone,F,M,1940-11-09,84,100000.0,2,2013-06-04,0,Downey,United States,North America,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(72.0, 109.0]",7.239809642044278
SO59445,3,2013-06-04,2013,6,4,June,Michelle Stone,F,M,1940-11-09,84,100000.0,2,2013-06-04,0,Downey,United States,North America,"Half-Finger Gloves, L",Black,Unknown,S ,1,24.49,1.9592,0.6123,27.0615,"(72.0, 109.0]",7.239805627921586
SO59446,1,2013-06-04,2013,6,4,June,Ian Barnes,M,M,1970-09-18,54,60000.0,0,2013-06-04,0,Royal Oak,Canada,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(53.0, 57.0]",7.239819004524888
SO59446,2,2013-06-04,2013,6,4,June,Ian Barnes,M,M,1970-09-18,54,60000.0,0,2013-06-04,0,Royal Oak,Canada,North America,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(53.0, 57.0]",7.239786212519249
SO59446,3,2013-06-04,2013,6,4,June,Ian Barnes,M,M,1970-09-18,54,60000.0,0,2013-06-04,0,Royal Oak,Canada,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(53.0, 57.0]",7.239753355096119
SO59446,4,2013-06-04,2013,6,4,June,Ian Barnes,M,M,1970-09-18,54,60000.0,0,2013-06-04,0,Royal Oak,Canada,North America,Hydration Pack - 70 oz.,Silver,Unknown,S ,1,54.99,4.3992,1.3748,60.764,"(53.0, 57.0]",7.239813047198999
SO59446,5,2013-06-04,2013,6,4,June,Ian Barnes,M,M,1970-09-18,54,60000.0,0,2013-06-04,0,Royal Oak,Canada,North America,AWC Logo Cap,Multi,Unknown,S ,1,8.99,0.7192,0.2248,9.934000000000001,"(53.0, 57.0]",7.239782564928526
SO59447,1,2013-06-04,2013,6,4,June,Kimberly Stewart,F,M,1959-08-08,66,40000.0,1,2013-06-04,0,San Diego,United States,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(65.0, 72.0]",7.239753355096119
SO59447,2,2013-06-04,2013,6,4,June,Kimberly Stewart,F,M,1959-08-08,66,40000.0,1,2013-06-04,0,San Diego,United States,North America,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(65.0, 72.0]",7.239819004524888
SO59448,1,2013-06-04,2013,6,4,June,Brianna Taylor,F,S,1972-12-24,52,50000.0,0,2013-02-02,122,Westminster,Canada,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(51.0, 53.0]",7.239819004524888
SO59448,2,2013-06-04,2013,6,4,June,Brianna Taylor,F,S,1972-12-24,52,50000.0,0,2013-02-02,122,Westminster,Canada,North America,"Classic Vest, S",Blue,Unknown,S ,1,63.5,5.08,1.5875,70.1675,"(51.0, 53.0]",7.239819004524886
SO59449,1,2013-06-04,2013,6,4,June,Ebony Malhotra,F,M,1975-05-01,50,40000.0,1,2013-06-04,0,London,United Kingdom,Europe,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(48.0, 51.0]",7.239786212519249
SO59449,2,2013-06-04,2013,6,4,June,Ebony Malhotra,F,M,1975-05-01,50,40000.0,1,2013-06-04,0,London,United Kingdom,Europe,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(48.0, 51.0]",7.239753355096119
SO59450,1,2013-06-04,2013,6,4,June,Cindy Stewart,F,M,1958-04-17,67,40000.0,3,2013-06-04,0,Langford,Canada,North America,"Mountain-400-W Silver, 46",Silver,M ,M ,1,769.49,61.5592,19.2373,850.2865,"(65.0, 72.0]",7.239818578796675
