SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,SalesAmount,TaxAmt,Freight,DiscountAmount,FirstName,LastName,BirthDate,Gender,MaritalStatus,YearlyIncome,TotalChildren,DateFirstPurchase,EnglishProductName,Color,Class,ProductLine,OrderDate,CalendarYear,EnglishMonthName,City,EnglishCountryRegionName,englishPromotionName,DiscountPct,SalesTerritoryGroup
SO61849,3,1,3.99,0.3192,0.0998,0.0,Haley,Simmons,1974-02-11,F,M,80000.0,0,2012-09-06,Road Tire Tube,NA,,R ,2013-07-09,2013,July,N. Vancouver,Canada,No Discount,0.0,North America
SO61849,4,1,2.29,0.1832,0.0573,0.0,Haley,Simmons,1974-02-11,F,M,80000.0,0,2012-09-06,Patch Kit/8 Patches,NA,,S ,2013-07-09,2013,July,N. Vancouver,Canada,No Discount,0.0,North America
SO61850,1,1,539.99,43.1992,13.4998,0.0,Nicole,Watson,1976-05-06,F,M,100000.0,4,2013-07-09,"Road-750 Black, 48",Black,L ,R ,2013-07-09,2013,July,Walla Walla,United States,No Discount,0.0,North America
SO61850,2,1,34.99,2.7992,0.8748,0.0,Nicole,Watson,1976-05-06,F,M,100000.0,4,2013-07-09,"Sport-100 Helmet, Red",Red,,S ,2013-07-09,2013,July,Walla Walla,United States,No Discount,0.0,North America
SO61851,1,1,1120.49,89.6392,28.0123,0.0,Sara,Rogers,1966-09-19,F,M,40000.0,2,2011-06-07,"Road-550-W Yellow, 40",Yellow,M ,R ,2013-07-09,2013,July,Westminster,Canada,Volume Discount 11 to 14,0.02,North America
SO61851,2,1,4.99,0.3992,0.1248,0.0,Sara,Rogers,1966-09-19,F,M,40000.0,2,2011-06-07,Water Bottle - 30 oz.,NA,,S ,2013-07-09,2013,July,Westminster,Canada,No Discount,0.0,North America
SO61851,3,1,8.99,0.7192,0.2248,0.0,Sara,Rogers,1966-09-19,F,M,40000.0,2,2011-06-07,Road Bottle Cage,NA,,R ,2013-07-09,2013,July,Westminster,Canada,No Discount,0.0,North America
SO61851,4,1,34.99,2.7992,0.8748,0.0,Sara,Rogers,1966-09-19,F,M,40000.0,2,2011-06-07,"Sport-100 Helmet, Blue",Blue,,S ,2013-07-09,2013,July,Westminster,Canada,No Discount,0.0,North America
SO61852,1,1,1700.99,136.0792,42.5248,0.0,Kari,Suarez,1960-10-08,F,S,40000.0,4,2013-07-09,"Road-350-W Yellow, 40",Yellow,M ,R ,2013-07-09,2013,July,Bellflower,United States,No Discount,0.0,North America
SO61852,2,1,8.99,0.7192,0.2248,0.0,Kari,Suarez,1960-10-08,F,S,40000.0,4,2013-07-09,Road Bottle Cage,NA,,R ,2013-07-09,2013,July,Bellflower,United States,No Discount,0.0,North America
SO61852,3,1,4.99,0.3992,0.1248,0.0,Kari,Suarez,1960-10-08,F,S,40000.0,4,2013-07-09,Water Bottle - 30 oz.,NA,,S ,2013-07-09,2013,July,Bellflower,United States,No Discount,0.0,North America
SO61852,4,1,34.99,2.7992,0.8748,0.0,Kari,Suarez,1960-10-08,F,S,40000.0,4,2013-07-09,"Sport-100 Helmet, Black",Black,,S ,2013-07-09,2013,July,Bellflower,United States,No Discount,0.0,North America
SO61853,1,1,1120.49,89.6392,28.0123,0.0,Alisha,Lu,1979-10-01,F,S,30000.0,0,2013-07-09,"Road-550-W Yellow, 38",Yellow,M ,R ,2013-07-09,2013,July,Orleans,France,No Discount,0.0,Europe
SO61853,2,1,34.99,2.7992,0.8748,0.0,Alisha,Lu,1979-10-01,F,S,30000.0,0,2013-07-09,"Sport-100 Helmet, Blue",Blue,,S ,2013-07-09,2013,July,Orleans,France,No Discount,0.0,Europe
SO61853,3,1,49.99,3.9992,1.2498,0.0,Alisha,Lu,1979-10-01,F,S,30000.0,0,2013-07-09,"Long-Sleeve Logo Jersey, M",Multi,,S ,2013-07-09,2013,July,Orleans,France,No Discount,0.0,Europe
SO61853,4,1,8.99,0.7192,0.2248,0.0,Alisha,Lu,1979-10-01,F,S,30000.0,0,2013-07-09,AWC Logo Cap,Multi,,S ,2013-07-09,2013,July,Orleans,France,No Discount,0.0,Europe
SO61854,1,1,2384.07,190.7256,59.6018,0.0,Lydia,Subram,1980-01-22,F,M,40000.0,1,2013-07-09,"Touring-1000 Blue, 54",Blue,H ,T ,2013-07-09,2013,July,Warrington,United Kingdom,No Discount,0.0,Europe
SO61854,2,1,28.99,2.3192,0.7248,0.0,Lydia,Subram,1980-01-22,F,M,40000.0,1,2013-07-09,Touring Tire,NA,,T ,2013-07-09,2013,July,Warrington,United Kingdom,No Discount,0.0,Europe
SO61854,3,1,4.99,0.3992,0.1248,0.0,Lydia,Subram,1980-01-22,F,M,40000.0,1,2013-07-09,Touring Tire Tube,NA,,T ,2013-07-09,2013,July,Warrington,United Kingdom,No Discount,0.0,Europe
SO61855,1,1,2384.07,190.7256,59.6018,0.0,Dawn,Nath,1980-11-18,F,M,110000.0,1,2011-07-10,"Touring-1000 Yellow, 60",Yellow,H ,T ,2013-07-09,2013,July,Cloverdale,Australia,No Discount,0.0,Pacific
SO61856,1,1,4.99,0.3992,0.1248,0.0,Alvin,Zeng,1962-12-31,M,S,80000.0,1,2013-07-10,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,Lavender Bay,Australia,No Discount,0.0,Pacific
SO61856,2,1,9.99,0.7992,0.2498,0.0,Alvin,Zeng,1962-12-31,M,S,80000.0,1,2013-07-10,Mountain Bottle Cage,NA,,M ,2013-07-10,2013,July,Lavender Bay,Australia,No Discount,0.0,Pacific
SO61856,3,1,54.99,4.3992,1.3748,0.0,Alvin,Zeng,1962-12-31,M,S,80000.0,1,2013-07-10,Hydration Pack - 70 oz.,Silver,,S ,2013-07-10,2013,July,Lavender Bay,Australia,No Discount,0.0,Pacific
SO61856,4,1,7.95,0.636,0.1988,0.0,Alvin,Zeng,1962-12-31,M,S,80000.0,1,2013-07-10,Bike Wash - Dissolver,NA,,S ,2013-07-10,2013,July,Lavender Bay,Australia,No Discount,0.0,Pacific
SO61857,1,1,34.99,2.7992,0.8748,0.0,David,Alexander,1973-01-07,M,M,90000.0,3,2013-07-10,"Sport-100 Helmet, Black",Black,,S ,2013-07-10,2013,July,Hobart,Australia,No Discount,0.0,Pacific
SO61858,1,1,53.99,4.3192,1.3498,0.0,Ebony,Rodriguez,1961-01-14,F,M,20000.0,3,2013-07-10,"Short-Sleeve Classic Jersey, S",Yellow,,S ,2013-07-10,2013,July,North Sydney,Australia,No Discount,0.0,Pacific
SO61859,1,1,1700.99,136.0792,42.5248,0.0,Colin,Wu,1963-02-11,M,S,100000.0,2,2012-09-26,"Road-350-W Yellow, 42",Yellow,M ,R ,2013-07-10,2013,July,Chatou,France,No Discount,0.0,Europe
SO61859,2,1,34.99,2.7992,0.8748,0.0,Colin,Wu,1963-02-11,M,S,100000.0,2,2012-09-26,"Sport-100 Helmet, Blue",Blue,,S ,2013-07-10,2013,July,Chatou,France,No Discount,0.0,Europe
SO61860,1,1,1700.99,136.0792,42.5248,0.0,Clayton,Guo,1979-07-14,M,M,40000.0,1,2013-07-10,"Road-350-W Yellow, 42",Yellow,M ,R ,2013-07-10,2013,July,Leeds,United Kingdom,No Discount,0.0,Europe
SO61860,2,1,53.99,4.3192,1.3498,0.0,Clayton,Guo,1979-07-14,M,M,40000.0,1,2013-07-10,"Short-Sleeve Classic Jersey, M",Yellow,,S ,2013-07-10,2013,July,Leeds,United Kingdom,No Discount,0.0,Europe
SO61860,3,1,8.99,0.7192,0.2248,0.0,Clayton,Guo,1979-07-14,M,M,40000.0,1,2013-07-10,AWC Logo Cap,Multi,,S ,2013-07-10,2013,July,Leeds,United Kingdom,No Discount,0.0,Europe
SO61861,1,1,2443.35,195.468,61.0838,0.0,Pamela,Kapoor,1949-06-02,F,M,40000.0,1,2012-03-29,"Road-250 Black, 44",Black,H ,R ,2013-07-10,2013,July,York,United Kingdom,Volume Discount 11 to 14,0.02,Europe
SO61862,1,1,2319.99,185.5992,57.9998,0.0,Ebony,Ramos,1966-03-09,F,S,30000.0,3,2012-06-23,"Mountain-200 Silver, 42",Silver,H ,M ,2013-07-10,2013,July,Berlin,Germany,No Discount,0.0,Europe
SO61862,2,1,21.98,1.7584,0.5495,0.0,Ebony,Ramos,1966-03-09,F,S,30000.0,3,2012-06-23,Fender Set - Mountain,NA,,M ,2013-07-10,2013,July,Berlin,Germany,No Discount,0.0,Europe
SO61862,3,1,63.5,5.08,1.5875,0.0,Ebony,Ramos,1966-03-09,F,S,30000.0,3,2012-06-23,"Classic Vest, S",Blue,,S ,2013-07-10,2013,July,Berlin,Germany,No Discount,0.0,Europe
SO61863,1,1,49.99,3.9992,1.2498,0.0,Savannah,Reed,1969-12-13,F,S,50000.0,4,2013-04-28,"Long-Sleeve Logo Jersey, L",Multi,,S ,2013-07-10,2013,July,Long Beach,United States,No Discount,0.0,North America
SO61864,1,1,24.99,1.9992,0.6248,0.0,Alexandria,Watson,1946-03-23,F,M,60000.0,3,2013-07-10,ML Road Tire,NA,M ,R ,2013-07-10,2013,July,Beverly Hills,United States,No Discount,0.0,North America
SO61864,2,1,3.99,0.3192,0.0998,0.0,Alexandria,Watson,1946-03-23,F,M,60000.0,3,2013-07-10,Road Tire Tube,NA,,R ,2013-07-10,2013,July,Beverly Hills,United States,No Discount,0.0,North America
SO61864,3,1,34.99,2.7992,0.8748,0.0,Alexandria,Watson,1946-03-23,F,M,60000.0,3,2013-07-10,"Sport-100 Helmet, Black",Black,,S ,2013-07-10,2013,July,Beverly Hills,United States,No Discount,0.0,North America
SO61865,1,1,4.99,0.3992,0.1248,0.0,Cindy,Foster,1942-01-18,F,S,50000.0,2,2013-07-10,Touring Tire Tube,NA,,T ,2013-07-10,2013,July,Salem,United States,No Discount,0.0,North America
SO61866,1,1,3.99,0.3192,0.0998,0.0,Jasmine,Powell,1972-01-04,F,S,60000.0,0,2013-02-22,Road Tire Tube,NA,,R ,2013-07-10,2013,July,Burnaby,Canada,No Discount,0.0,North America
SO61866,2,1,24.99,1.9992,0.6248,0.0,Jasmine,Powell,1972-01-04,F,S,60000.0,0,2013-02-22,ML Road Tire,NA,M ,R ,2013-07-10,2013,July,Burnaby,Canada,No Discount,0.0,North America
SO61866,3,1,34.99,2.7992,0.8748,0.0,Jasmine,Powell,1972-01-04,F,S,60000.0,0,2013-02-22,"Sport-100 Helmet, Black",Black,,S ,2013-07-10,2013,July,Burnaby,Canada,No Discount,0.0,North America
SO61867,1,1,21.49,1.7192,0.5373,0.0,Arianna,Coleman,1985-04-04,F,S,40000.0,0,2013-07-10,LL Road Tire,NA,L ,R ,2013-07-10,2013,July,Yakima,United States,No Discount,0.0,North America
SO61867,2,1,3.99,0.3192,0.0998,0.0,Arianna,Coleman,1985-04-04,F,S,40000.0,0,2013-07-10,Road Tire Tube,NA,,R ,2013-07-10,2013,July,Yakima,United States,No Discount,0.0,North America
SO61867,3,1,34.99,2.7992,0.8748,0.0,Arianna,Coleman,1985-04-04,F,S,40000.0,0,2013-07-10,"Sport-100 Helmet, Blue",Blue,,S ,2013-07-10,2013,July,Yakima,United States,No Discount,0.0,North America
SO61867,4,1,49.99,3.9992,1.2498,0.0,Arianna,Coleman,1985-04-04,F,S,40000.0,0,2013-07-10,"Long-Sleeve Logo Jersey, L",Multi,,S ,2013-07-10,2013,July,Yakima,United States,No Discount,0.0,North America
SO61868,1,1,32.6,2.608,0.815,0.0,Richard,Powell,1971-02-22,M,M,50000.0,3,2013-07-10,HL Road Tire,NA,H ,R ,2013-07-10,2013,July,Bremerton,United States,No Discount,0.0,North America
SO61868,2,1,3.99,0.3192,0.0998,0.0,Richard,Powell,1971-02-22,M,M,50000.0,3,2013-07-10,Road Tire Tube,NA,,R ,2013-07-10,2013,July,Bremerton,United States,No Discount,0.0,North America
SO61868,3,1,34.99,2.7992,0.8748,0.0,Richard,Powell,1971-02-22,M,M,50000.0,3,2013-07-10,"Sport-100 Helmet, Black",Black,,S ,2013-07-10,2013,July,Bremerton,United States,No Discount,0.0,North America
SO61868,4,1,24.49,1.9592,0.6123,0.0,Richard,Powell,1971-02-22,M,M,50000.0,3,2013-07-10,"Half-Finger Gloves, M",Black,,S ,2013-07-10,2013,July,Bremerton,United States,No Discount,0.0,North America
SO61869,1,1,32.6,2.608,0.815,0.0,Xavier,Gonzales,1976-09-18,M,S,70000.0,1,2013-07-10,HL Road Tire,NA,H ,R ,2013-07-10,2013,July,Salem,United States,No Discount,0.0,North America
SO61870,1,1,24.99,1.9992,0.6248,0.0,Miguel,Johnson,1964-05-27,M,M,40000.0,1,2013-07-10,LL Mountain Tire,NA,L ,M ,2013-07-10,2013,July,Yakima,United States,No Discount,0.0,North America
SO61870,2,1,2.29,0.1832,0.0573,0.0,Miguel,Johnson,1964-05-27,M,M,40000.0,1,2013-07-10,Patch Kit/8 Patches,NA,,S ,2013-07-10,2013,July,Yakima,United States,No Discount,0.0,North America
SO61871,1,1,4.99,0.3992,0.1248,0.0,Isaac,King,1961-10-05,M,S,20000.0,5,2013-07-10,Mountain Tire Tube,NA,,M ,2013-07-10,2013,July,Redmond,United States,No Discount,0.0,North America
SO61871,2,1,29.99,2.3992,0.7498,0.0,Isaac,King,1961-10-05,M,S,20000.0,5,2013-07-10,ML Mountain Tire,NA,M ,M ,2013-07-10,2013,July,Redmond,United States,No Discount,0.0,North America
SO61871,3,1,7.95,0.636,0.1988,0.0,Isaac,King,1961-10-05,M,S,20000.0,5,2013-07-10,Bike Wash - Dissolver,NA,,S ,2013-07-10,2013,July,Redmond,United States,No Discount,0.0,North America
SO61872,1,1,4.99,0.3992,0.1248,0.0,Joan,Coleman,1972-10-12,F,M,120000.0,1,2013-07-10,Mountain Tire Tube,NA,,M ,2013-07-10,2013,July,Coronado,United States,No Discount,0.0,North America
SO61872,2,1,29.99,2.3992,0.7498,0.0,Joan,Coleman,1972-10-12,F,M,120000.0,1,2013-07-10,ML Mountain Tire,NA,M ,M ,2013-07-10,2013,July,Coronado,United States,No Discount,0.0,North America
SO61872,3,1,34.99,2.7992,0.8748,0.0,Joan,Coleman,1972-10-12,F,M,120000.0,1,2013-07-10,"Sport-100 Helmet, Blue",Blue,,S ,2013-07-10,2013,July,Coronado,United States,No Discount,0.0,North America
SO61872,4,1,24.49,1.9592,0.6123,0.0,Joan,Coleman,1972-10-12,F,M,120000.0,1,2013-07-10,"Half-Finger Gloves, M",Black,,S ,2013-07-10,2013,July,Coronado,United States,No Discount,0.0,North America
SO61873,1,1,9.99,0.7992,0.2498,0.0,Jason,Diaz,1984-03-16,M,S,40000.0,0,2013-01-29,Mountain Bottle Cage,NA,,M ,2013-07-10,2013,July,Vancouver,Canada,No Discount,0.0,North America
SO61873,2,1,4.99,0.3992,0.1248,0.0,Jason,Diaz,1984-03-16,M,S,40000.0,0,2013-01-29,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,Vancouver,Canada,No Discount,0.0,North America
SO61873,3,1,54.99,4.3992,1.3748,0.0,Jason,Diaz,1984-03-16,M,S,40000.0,0,2013-01-29,Hydration Pack - 70 oz.,Silver,,S ,2013-07-10,2013,July,Vancouver,Canada,No Discount,0.0,North America
SO61873,4,1,7.95,0.636,0.1988,0.0,Jason,Diaz,1984-03-16,M,S,40000.0,0,2013-01-29,Bike Wash - Dissolver,NA,,S ,2013-07-10,2013,July,Vancouver,Canada,No Discount,0.0,North America
SO61874,1,1,29.99,2.3992,0.7498,0.0,Carrie,Serrano,1959-09-12,F,M,20000.0,3,2013-07-10,ML Mountain Tire,NA,M ,M ,2013-07-10,2013,July,Bellingham,United States,No Discount,0.0,North America
SO61874,2,1,8.99,0.7192,0.2248,0.0,Carrie,Serrano,1959-09-12,F,M,20000.0,3,2013-07-10,"Racing Socks, M",White,,R ,2013-07-10,2013,July,Bellingham,United States,No Discount,0.0,North America
SO61875,1,1,4.99,0.3992,0.1248,0.0,Jada,Peterson,1960-10-16,F,S,30000.0,2,2013-07-10,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,Issaquah,United States,No Discount,0.0,North America
SO61875,2,1,9.99,0.7992,0.2498,0.0,Jada,Peterson,1960-10-16,F,S,30000.0,2,2013-07-10,Mountain Bottle Cage,NA,,M ,2013-07-10,2013,July,Issaquah,United States,No Discount,0.0,North America
SO61875,3,1,54.99,4.3992,1.3748,0.0,Jada,Peterson,1960-10-16,F,S,30000.0,2,2013-07-10,Hydration Pack - 70 oz.,Silver,,S ,2013-07-10,2013,July,Issaquah,United States,No Discount,0.0,North America
SO61875,4,1,7.95,0.636,0.1988,0.0,Jada,Peterson,1960-10-16,F,S,30000.0,2,2013-07-10,Bike Wash - Dissolver,NA,,S ,2013-07-10,2013,July,Issaquah,United States,No Discount,0.0,North America
SO61876,1,1,9.99,0.7992,0.2498,0.0,Noah,Edwards,1957-09-21,M,M,60000.0,2,2013-07-10,Mountain Bottle Cage,NA,,M ,2013-07-10,2013,July,W. Linn,United States,No Discount,0.0,North America
SO61876,2,1,4.99,0.3992,0.1248,0.0,Noah,Edwards,1957-09-21,M,M,60000.0,2,2013-07-10,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,W. Linn,United States,No Discount,0.0,North America
SO61877,1,1,9.99,0.7992,0.2498,0.0,Rachel,Walker,1981-10-05,F,S,60000.0,0,2013-07-10,Mountain Bottle Cage,NA,,M ,2013-07-10,2013,July,Burlingame,United States,No Discount,0.0,North America
SO61878,1,1,69.99,5.5992,1.7498,0.0,Evan,Adams,1980-01-10,M,S,90000.0,0,2013-07-10,"Women's Mountain Shorts, M",Black,,M ,2013-07-10,2013,July,Everett,United States,No Discount,0.0,North America
SO61879,1,1,69.99,5.5992,1.7498,0.0,Alexandra,Mitchell,1968-09-13,F,M,80000.0,4,2013-03-02,"Women's Mountain Shorts, L",Black,,M ,2013-07-10,2013,July,Metchosin,Canada,No Discount,0.0,North America
SO61879,2,1,49.99,3.9992,1.2498,0.0,Alexandra,Mitchell,1968-09-13,F,M,80000.0,4,2013-03-02,"Long-Sleeve Logo Jersey, XL",Multi,,S ,2013-07-10,2013,July,Metchosin,Canada,No Discount,0.0,North America
SO61880,1,1,69.99,5.5992,1.7498,0.0,Carlos,Campbell,1977-02-05,M,M,60000.0,1,2013-07-10,"Women's Mountain Shorts, S",Black,,M ,2013-07-10,2013,July,Issaquah,United States,No Discount,0.0,North America
SO61881,1,1,69.99,5.5992,1.7498,0.0,James,Green,1969-08-21,M,M,80000.0,4,2013-07-10,"Women's Mountain Shorts, L",Black,,M ,2013-07-10,2013,July,Beverly Hills,United States,No Discount,0.0,North America
SO61881,2,1,49.99,3.9992,1.2498,0.0,James,Green,1969-08-21,M,M,80000.0,4,2013-07-10,"Long-Sleeve Logo Jersey, S",Multi,,S ,2013-07-10,2013,July,Beverly Hills,United States,No Discount,0.0,North America
SO61881,3,1,8.99,0.7192,0.2248,0.0,James,Green,1969-08-21,M,M,80000.0,4,2013-07-10,AWC Logo Cap,Multi,,S ,2013-07-10,2013,July,Beverly Hills,United States,No Discount,0.0,North America
SO61882,1,1,21.98,1.7584,0.5495,0.0,Melissa,Butler,1986-03-14,F,S,40000.0,0,2013-07-10,Fender Set - Mountain,NA,,M ,2013-07-10,2013,July,Lynnwood,United States,No Discount,0.0,North America
SO61882,2,1,63.5,5.08,1.5875,0.0,Melissa,Butler,1986-03-14,F,S,40000.0,0,2013-07-10,"Classic Vest, S",Blue,,S ,2013-07-10,2013,July,Lynnwood,United States,No Discount,0.0,North America
SO61883,1,1,21.98,1.7584,0.5495,0.0,Anthony,Harris,1948-08-25,M,M,70000.0,5,2013-07-10,Fender Set - Mountain,NA,,M ,2013-07-10,2013,July,Port Hammond,Canada,No Discount,0.0,North America
SO61884,1,1,69.99,5.5992,1.7498,0.0,Christian,Patterson,1955-12-11,M,S,90000.0,4,2013-07-10,"Women's Mountain Shorts, M",Black,,M ,2013-07-10,2013,July,Dunkerque,France,No Discount,0.0,Europe
SO61884,2,1,24.49,1.9592,0.6123,0.0,Christian,Patterson,1955-12-11,M,S,90000.0,4,2013-07-10,"Half-Finger Gloves, L",Black,,S ,2013-07-10,2013,July,Dunkerque,France,Volume Discount 11 to 14,0.02,Europe
SO61885,1,1,21.98,1.7584,0.5495,0.0,Arthur,Navarro,1978-04-12,M,S,30000.0,0,2013-05-06,Fender Set - Mountain,NA,,M ,2013-07-10,2013,July,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO61885,2,1,63.5,5.08,1.5875,0.0,Arthur,Navarro,1978-04-12,M,S,30000.0,0,2013-05-06,"Classic Vest, L",Blue,,S ,2013-07-10,2013,July,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO61886,1,1,4.99,0.3992,0.1248,0.0,Dana,Blanco,1972-10-19,F,M,10000.0,3,2013-07-10,Mountain Tire Tube,NA,,M ,2013-07-10,2013,July,Dunkerque,France,No Discount,0.0,Europe
SO61886,2,1,35.0,2.8,0.875,0.0,Dana,Blanco,1972-10-19,F,M,10000.0,3,2013-07-10,HL Mountain Tire,NA,H ,M ,2013-07-10,2013,July,Dunkerque,France,No Discount,0.0,Europe
SO61886,3,1,2.29,0.1832,0.0573,0.0,Dana,Blanco,1972-10-19,F,M,10000.0,3,2013-07-10,Patch Kit/8 Patches,NA,,S ,2013-07-10,2013,July,Dunkerque,France,No Discount,0.0,Europe
SO61887,1,1,29.99,2.3992,0.7498,0.0,Karla,Andersen,1953-10-30,F,S,80000.0,5,2013-07-10,ML Mountain Tire,NA,M ,M ,2013-07-10,2013,July,Pantin,France,No Discount,0.0,Europe
SO61887,2,1,4.99,0.3992,0.1248,0.0,Karla,Andersen,1953-10-30,F,S,80000.0,5,2013-07-10,Mountain Tire Tube,NA,,M ,2013-07-10,2013,July,Pantin,France,No Discount,0.0,Europe
SO61887,3,1,34.99,2.7992,0.8748,0.0,Karla,Andersen,1953-10-30,F,S,80000.0,5,2013-07-10,"Sport-100 Helmet, Red",Red,,S ,2013-07-10,2013,July,Pantin,France,No Discount,0.0,Europe
SO61888,1,1,3.99,0.3192,0.0998,0.0,Andrea,Campbell,1967-11-20,F,S,20000.0,1,2013-07-10,Road Tire Tube,NA,,R ,2013-07-10,2013,July,Stoke-on-Trent,United Kingdom,No Discount,0.0,Europe
SO61888,2,1,2.29,0.1832,0.0573,0.0,Andrea,Campbell,1967-11-20,F,S,20000.0,1,2013-07-10,Patch Kit/8 Patches,NA,,S ,2013-07-10,2013,July,Stoke-on-Trent,United Kingdom,No Discount,0.0,Europe
SO61889,1,1,24.49,1.9592,0.6123,0.0,Leslie,Ortega,1951-12-06,F,M,130000.0,4,2013-07-10,"Half-Finger Gloves, M",Black,,S ,2013-07-10,2013,July,Berks,United Kingdom,No Discount,0.0,Europe
SO61889,2,1,4.99,0.3992,0.1248,0.0,Leslie,Ortega,1951-12-06,F,M,130000.0,4,2013-07-10,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,Berks,United Kingdom,No Discount,0.0,Europe
SO61890,1,1,21.49,1.7192,0.5373,0.0,Denise,Rodriguez,1944-12-08,F,S,10000.0,2,2013-07-10,LL Road Tire,NA,L ,R ,2013-07-10,2013,July,Braunschweig,Germany,No Discount,0.0,Europe
SO61890,2,1,3.99,0.3192,0.0998,0.0,Denise,Rodriguez,1944-12-08,F,S,10000.0,2,2013-07-10,Road Tire Tube,NA,,R ,2013-07-10,2013,July,Braunschweig,Germany,No Discount,0.0,Europe
SO61890,3,1,2.29,0.1832,0.0573,0.0,Denise,Rodriguez,1944-12-08,F,S,10000.0,2,2013-07-10,Patch Kit/8 Patches,NA,,S ,2013-07-10,2013,July,Braunschweig,Germany,No Discount,0.0,Europe
SO61891,1,1,4.99,0.3992,0.1248,0.0,Jose,Mitchell,1956-07-13,M,S,130000.0,4,2013-07-10,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,Gateshead,United Kingdom,No Discount,0.0,Europe
SO61891,2,1,8.99,0.7192,0.2248,0.0,Jose,Mitchell,1956-07-13,M,S,130000.0,4,2013-07-10,AWC Logo Cap,Multi,,S ,2013-07-10,2013,July,Gateshead,United Kingdom,No Discount,0.0,Europe
SO61892,1,1,4.99,0.3992,0.1248,0.0,Kellie,Vazquez,1980-08-29,F,M,10000.0,0,2013-07-10,Touring Tire Tube,NA,,T ,2013-07-10,2013,July,München,Germany,No Discount,0.0,Europe
SO61892,2,1,28.99,2.3192,0.7248,0.0,Kellie,Vazquez,1980-08-29,F,M,10000.0,0,2013-07-10,Touring Tire,NA,,T ,2013-07-10,2013,July,München,Germany,No Discount,0.0,Europe
SO61892,3,1,2.29,0.1832,0.0573,0.0,Kellie,Vazquez,1980-08-29,F,M,10000.0,0,2013-07-10,Patch Kit/8 Patches,NA,,S ,2013-07-10,2013,July,München,Germany,Volume Discount 11 to 14,0.02,Europe
SO61892,4,1,159.0,12.72,3.975,0.0,Kellie,Vazquez,1980-08-29,F,M,10000.0,0,2013-07-10,All-Purpose Bike Stand,NA,,M ,2013-07-10,2013,July,München,Germany,No Discount,0.0,Europe
SO61893,1,1,4.99,0.3992,0.1248,0.0,Zachary,Davis,1958-12-18,M,M,70000.0,4,2013-07-10,Touring Tire Tube,NA,,T ,2013-07-10,2013,July,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO61893,2,1,8.99,0.7192,0.2248,0.0,Zachary,Davis,1958-12-18,M,M,70000.0,4,2013-07-10,Road Bottle Cage,NA,,R ,2013-07-10,2013,July,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO61893,3,1,4.99,0.3992,0.1248,0.0,Zachary,Davis,1958-12-18,M,M,70000.0,4,2013-07-10,Water Bottle - 30 oz.,NA,,S ,2013-07-10,2013,July,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO61893,4,1,8.99,0.7192,0.2248,0.0,Zachary,Davis,1958-12-18,M,M,70000.0,4,2013-07-10,AWC Logo Cap,Multi,,S ,2013-07-10,2013,July,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO61894,1,1,35.0,2.8,0.875,0.0,Jacqueline,Gonzales,1956-02-01,F,M,60000.0,2,2013-07-10,HL Mountain Tire,NA,H ,M ,2013-07-10,2013,July,Fremont,United States,No Discount,0.0,North America
SO61894,2,1,4.99,0.3992,0.1248,0.0,Jacqueline,Gonzales,1956-02-01,F,M,60000.0,2,2013-07-10,Mountain Tire Tube,NA,,M ,2013-07-10,2013,July,Fremont,United States,No Discount,0.0,North America
SO61894,3,1,34.99,2.7992,0.8748,0.0,Jacqueline,Gonzales,1956-02-01,F,M,60000.0,2,2013-07-10,"Sport-100 Helmet, Red",Red,,S ,2013-07-10,2013,July,Fremont,United States,No Discount,0.0,North America
SO61895,1,1,35.0,2.8,0.875,0.0,Kaitlyn,Adams,1984-05-01,F,S,70000.0,0,2013-03-20,HL Mountain Tire,NA,H ,M ,2013-07-10,2013,July,Westminster,Canada,No Discount,0.0,North America
SO61895,2,1,2.29,0.1832,0.0573,0.0,Kaitlyn,Adams,1984-05-01,F,S,70000.0,0,2013-03-20,Patch Kit/8 Patches,NA,,S ,2013-07-10,2013,July,Westminster,Canada,No Discount,0.0,North America
SO61896,1,1,35.0,2.8,0.875,0.0,Kyle,Russell,1969-04-23,M,S,60000.0,4,2013-07-10,HL Mountain Tire,NA,H ,M ,2013-07-10,2013,July,Lakewood,United States,No Discount,0.0,North America
SO61896,2,1,4.99,0.3992,0.1248,0.0,Kyle,Russell,1969-04-23,M,S,60000.0,4,2013-07-10,Mountain Tire Tube,NA,,M ,2013-07-10,2013,July,Lakewood,United States,No Discount,0.0,North America
